iter	Passed	Remaining
1666	62788	12542
1667	62827	12505
1668	62857	12466
1669	62887	12426
1670	62918	12387
1671	62948	12348
1672	62986	12311
1673	63023	12273
1674	63054	12234
1675	63086	12195
1676	63119	12157
1677	63150	12118
1678	63195	12082
1679	63247	12047
1680	63291	12010
1681	63333	11973
1682	63372	11936
1683	63413	11899
1684	63445	11860
1685	63474	11821
1686	63504	11782
1687	63534	11743
1688	63571	11705
1689	63608	11667
1690	63638	11628
1691	63669	11590
1692	63700	11551
1693	63730	11512
1694	63766	11474
1695	63804	11436
1696	63835	11397
1697	63866	11359
1698	63895	11319
1699	63923	11280
1700	63961	11243
1701	63998	11205
1702	64029	11166
1703	64058	11127
1704	64086	11088
1705	64118	11049
1706	64155	11011
1707	64193	10974
1708	64219	10935
1709	64248	10895
1710	64278	10857
1711	64306	10817
1712	64401	10790
1713	64516	10765
1714	64569	10730
1715	64600	10691
1716	64631	10652
1717	64660	10613
1718	64691	10574
1719	64722	10536
1720	64760	10498
1721	64797	10460
1722	64829	10422
1723	64857	10383
1724	64888	10344
1725	64917	10305
1726	64954	10267
1727	64994	10230
1728	65023	10191
1729	65054	10152
1730	65084	10114
1731	65115	10075
1732	65151	10037
1733	65186	9999
1734	65217	9961
1735	65248	9922
1736	65278	9883
1737	65309	9845
1738	65345	9807
1739	65383	9769
1740	65412	9731
1741	65441	9692
1742	65473	9653
1743	65500	9614
1744	65537	9577
1745	65574	9539
1746	65604	9500
1747	65636	9462
1748	65666	9423
1749	65696	9385
1750	65730	9347
1751	65770	9309
1752	65800	9271
1753	65830	9232
1754	65860	9194
1755	65889	9155
1756	65926	9117
1757	65964	9080
1758	65998	9042
1759	66029	9004
1760	66060	8965
1761	66091	8927
1762	66127	8889
1763	66163	8851
1764	66192	8813
1765	66221	8774
1766	66251	8736
1767	66280	8697
1768	66316	8659
1769	66355	8622
1770	66385	8584
1771	66413	8545
1772	66444	8506
1773	66472	8468
1774	66508	8430
1775	66547	8393
1776	66578	8355
1777	66606	8316
1778	66635	8277
1779	66667	8239
1780	66705	8202
1781	66742	8164
1782	66783	8127
1783	66821	8090
1784	66853	8052
1785	66892	8015
1786	66929	7977
1787	66962	7939
1788	66990	7901
1789	67020	7862
1790	67050	7824
1791	67090	7787
1792	67124	7749
1793	67157	7711
1794	67184	7672
1795	67213	7634
1796	67246	7596
1797	67283	7559
1798	67321	7521
1799	67352	7483
1800	67383	7445
1801	67413	7407
1802	67442	7368
1803	67481	7331
1804	67517	7294
1805	67548	7256
1806	67580	7218
1807	67611	7179
1808	67642	7141
1809	67682	7104
1810	67719	7067
1811	67749	7029
1812	67779	6991
1813	67810	6953
1814	67840	6914
1815	67879	6877
1816	67918	6840
1817	67950	6802
1818	67982	6764
1819	68014	6726
1820	68054	6689
1821	68092	6652
1822	68124	6614
1823	68156	6576
1824	68186	6538
1825	68217	6500
1826	68255	6463
1827	68291	6425
1828	68322	6387
1829	68353	6349
1830	68382	6311
1831	68410	6273
1832	68450	6236
1833	68487	6198
1834	68518	6161
1835	68549	6123
1836	68577	6084
1837	68609	6047
1838	68646	6009
1839	68681	5972
1840	68715	5934
1841	68743	5896
1842	68774	5858
1843	68805	5820
1844	68846	5783
1845	68881	5746
1846	68909	5708
1847	68940	5670
1848	68972	5632
1849	68999	5594
1850	69039	5557
1851	69077	5520
1852	69107	5482
1853	69139	5444
1854	69168	5406
1855	69199	5368
1856	69237	5331
1857	69276	5294
1858	69305	5256
1859	69336	5218
1860	69365	5181
1861	69395	5143
1862	69432	5105
1863	69471	5068
1864	69499	5030
1865	69530	4993
1866	69562	4955
1867	69592	4917
1868	69625	4880
1869	69668	4843
1870	69701	4805
1871	69730	4767
1872	69761	4730
1873	69790	4692
1874	69830	4655
1875	69866	4618
1876	69897	4580
1877	69928	4542
1878	69957	4504
1879	69988	4467
1880	70023	4429
1881	70075	4393
1882	70123	4357
1883	70164	4320
1884	70204	4283
1885	70239	4245
1886	70278	4208
1887	70310	4170
1888	70341	4133
1889	70369	4095
1890	70400	4058
1891	70441	4020
1892	70480	3983
1893	70510	3946
1894	70541	3908
1895	70573	3871
1896	70602	3833
1897	70640	3796
1898	70678	3759
1899	70708	3721
1900	70738	3683
1901	70767	3646
1902	70800	3608
1903	70835	3571
1904	70873	3534
1905	70902	3496
1906	70930	3459
1907	70959	3421
1908	70990	3384
1909	71027	3346
1910	71066	3309
1911	71097	3272
1912	71126	3234
1913	71157	3197
1914	71188	3159
1915	71224	3122
1916	71263	3085
1917	71294	3048
1918	71325	3010
1919	71355	2973
1920	71386	2935
1921	71423	2898
1922	71462	2861
1923	71493	2824
1924	71522	2786
1925	71554	2749
1926	71584	2711
1927	71622	2674
1928	71664	2637
1929	71695	2600
1930	71726	2563
1931	71757	2525
1932	71788	2488
1933	71826	2451
1934	71862	2413
1935	71894	2376
1936	71926	2339
1937	71956	2301
1938	71984	2264
1939	72016	2227
1940	72057	2190
1941	72087	2152
1942	72119	2115
1943	72148	2078
1944	72177	2041
1945	72213	2003
1946	72252	1966
1947	72282	1929
1948	72313	1892
1949	72344	1854
1950	72373	1817
1951	72410	1780
1952	72451	1743
1953	72482	1706
1954	72511	1669
1955	72543	1631
1956	72574	1594
1957	72610	1557
1958	72651	1520
1959	72682	1483
1960	72715	1446
1961	72746	1408
1962	72776	1371
1963	72812	1334
1964	72851	1297
1965	72879	1260
1966	72912	1223
1967	72942	1186
1968	72971	1148
1969	73007	1111
1970	73045	1074
1971	73077	1037
1972	73106	1000
1973	73136	963
1974	73167	926
1975	73205	889
1976	73245	852
1977	73276	815
1978	73306	777
1979	73335	740
1980	73367	703
1981	73406	666
1982	73452	629
1983	73492	592
1984	73528	555
1985	73562	518
1986	73605	481
1987	73648	444
1988	73687	407
1989	73726	370
1990	73769	333
1991	73818	296
1992	73864	259
1993	73903	222
1994	73944	185
1995	73986	148
1996	74033	111
1997	74073	74
1998	74109	37
1999	74147	0
